Country/Territory	DrugGroup
Norway	Sedatives and Tranquillizers
Norway	Sedatives and Tranquillizers
Norway	Sedatives and Tranquillizers
Norway	Substances not under international control
Norway	ATS
Norway	ATS
Norway	ATS
Norway	ATS
Norway	Cannabis-type
Norway	Cannabis-type
Norway	Cocaine-type
Norway	Hallucinogens
Norway	Opioids
Norway	Opioids
Norway	Sedatives and Tranquillizers
Norway	Substances not under international control
Norway	ATS
Norway	ATS
Norway	ATS
Norway	ATS
Norway	ATS
Norway	ATS
Norway	ATS
Norway	ATS
Norway	Cannabis-type
Norway	Cannabis-type
Norway	Cannabis-type
Norway	Cannabis-type
Norway	Cocaine-type
Norway	Cocaine-type
Norway	Hallucinogens
Norway	Hallucinogens
Norway	Opioids
Norway	Opioids
Norway	Opioids
Norway	Opioids
Norway	Opioids
Norway	Opioids
Norway	Sedatives and Tranquillizers
Norway	Sedatives and Tranquillizers
Norway	Sedatives and Tranquillizers
Norway	Sedatives and Tranquillizers
Norway	Substances not under international control
Norway	Substances not under international control
Norway	Substances not under international control
Norway	Substances not under international control
Norway	Substances not under international control
Norway	Substances not under international control
Norway	Substances not under international control
Norway	Substances not under international control
Norway	ATS
Norway	ATS
Norway	ATS
Norway	ATS
Norway	ATS
Norway	ATS
Norway	ATS
Norway	Cannabis-type
Norway	Cannabis-type
Norway	Cannabis-type
Norway	Cannabis-type
Norway	Cocaine-type
Norway	Cocaine-type
Norway	Hallucinogens
Norway	Hallucinogens
Norway	Hallucinogens
Norway	Opioids
Norway	Opioids
Norway	Other miscellaneous
Norway	Sedatives and Tranquillizers
Norway	Sedatives and Tranquillizers
Norway	Sedatives and Tranquillizers
Norway	Substances not under international control
Norway	Substances not under international control
Norway	Substances not under international control
Norway	Substances not under international control
Norway	Substances not under international control
Norway	Substances not under international control
Norway	Substances not under international control
Norway	ATS
Norway	ATS
Norway	ATS
Norway	ATS
Norway	ATS
Norway	ATS
Norway	ATS
Norway	ATS
Norway	ATS
Norway	Cannabis-type
Norway	Cannabis-type
Norway	Cannabis-type
Norway	Cannabis-type
Norway	Cocaine-type
Norway	Cocaine-type
Norway	Hallucinogens
Norway	Hallucinogens
Norway	Hallucinogens
Norway	Opioids
Norway	Opioids
Norway	Opioids
Norway	Opioids
Norway	Other miscellaneous
Norway	Sedatives and Tranquillizers
Norway	Sedatives and Tranquillizers
Norway	Sedatives and Tranquillizers
Norway	Sedatives and Tranquillizers
Norway	Substances not under international control
Norway	Substances not under international control
Norway	Substances not under international control
Norway	Substances not under international control
Norway	Substances not under international control
Norway	Substances not under international control
Norway	Substances not under international control
Norway	Substances not under international control
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cocaine-type
Poland	Cocaine-type
Poland	Hallucinogens
Poland	Opioids
Poland	Opioids
Poland	Opioids
Poland	Opioids
Poland	Opioids
Poland	Other miscellaneous
Poland	Other miscellaneous
Poland	Other miscellaneous
Poland	Precursors
Poland	Precursors
Poland	Precursors
Poland	Precursors
Poland	Sedatives and Tranquillizers
Poland	Sedatives and Tranquillizers
Poland	Sedatives and Tranquillizers
Poland	Sedatives and Tranquillizers
Poland	Sedatives and Tranquillizers
Poland	Sedatives and Tranquillizers
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cocaine-type
Poland	Hallucinogens
Poland	Hallucinogens
Poland	Opioids
Poland	Opioids
Poland	Opioids
Poland	Other miscellaneous
Poland	Other miscellaneous
Poland	Precursors
Poland	Precursors
Poland	Precursors
Poland	Precursors
Poland	Sedatives and Tranquillizers
Poland	Sedatives and Tranquillizers
Poland	Sedatives and Tranquillizers
Poland	Sedatives and Tranquillizers
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cocaine-type
Poland	Hallucinogens
Poland	Hallucinogens
Poland	Opioids
Poland	Opioids
Poland	Opioids
Poland	Opioids
Poland	Opioids
Poland	Other miscellaneous
Poland	Other miscellaneous
Poland	Other miscellaneous
Poland	Precursors
Poland	Precursors
Poland	Sedatives and Tranquillizers
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cocaine-type
Poland	Hallucinogens
Poland	Hallucinogens
Poland	Opioids
Poland	Opioids
Poland	Opioids
Poland	Opioids
Poland	Opioids
Poland	Opioids
Poland	Opioids
Poland	Other miscellaneous
Poland	Other miscellaneous
Poland	Precursors
Poland	Sedatives and Tranquillizers
Poland	Sedatives and Tranquillizers
Poland	Sedatives and Tranquillizers
Poland	Sedatives and Tranquillizers
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	ATS
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cannabis-type
Poland	Cocaine-type
Poland	Hallucinogens
Poland	Opioids
Poland	Opioids
Poland	Opioids
Poland	Other miscellaneous
Poland	Sedatives and Tranquillizers
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Poland	Substances not under international control
Portugal	ATS
Portugal	ATS
Portugal	ATS
Portugal	ATS
Portugal	ATS
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cocaine-type
Portugal	Cocaine-type
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Sedatives and Tranquillizers
Portugal	Sedatives and Tranquillizers
Portugal	Sedatives and Tranquillizers
Portugal	Substances not under international control
Portugal	Substances not under international control
Portugal	Substances not under international control
Portugal	ATS
Portugal	ATS
Portugal	ATS
Portugal	ATS
Portugal	ATS
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cocaine-type
Portugal	Cocaine-type
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Precursors
Portugal	Sedatives and Tranquillizers
Portugal	Substances not under international control
Portugal	Substances not under international control
Portugal	ATS
Portugal	ATS
Portugal	ATS
Portugal	ATS
Portugal	ATS
Portugal	ATS
Portugal	ATS
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cocaine-type
Portugal	Cocaine-type
Portugal	Cocaine-type
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Sedatives and Tranquillizers
Portugal	Sedatives and Tranquillizers
Portugal	Substances not under international control
Portugal	Substances not under international control
Portugal	Substances not under international control
Portugal	Substances not under international control
Portugal	Substances not under international control
Portugal	ATS
Portugal	ATS
Portugal	ATS
Portugal	ATS
Portugal	ATS
Portugal	ATS
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cocaine-type
Portugal	Cocaine-type
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Other miscellaneous
Portugal	Precursors
Portugal	Sedatives and Tranquillizers
Portugal	Substances not under international control
Portugal	Substances not under international control
Portugal	Substances not under international control
Portugal	Substances not under international control
Portugal	ATS
Portugal	ATS
Portugal	ATS
Portugal	ATS
Portugal	ATS
Portugal	ATS
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cannabis-type
Portugal	Cocaine-type
Portugal	Cocaine-type
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Hallucinogens
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Opioids
Portugal	Sedatives and Tranquillizers
Portugal	Sedatives and Tranquillizers
Portugal	Sedatives and Tranquillizers
Portugal	Substances not under international control
Portugal	Substances not under international control
Slovakia	ATS
Slovakia	ATS
Slovakia	ATS
Slovakia	ATS
Slovakia	Cannabis-type
Slovakia	Cannabis-type
Slovakia	Cannabis-type
Slovakia	Cannabis-type
Slovakia	Cannabis-type
Slovakia	Cocaine-type
Slovakia	Hallucinogens
Slovakia	Hallucinogens
Slovakia	Opioids
Slovakia	Opioids
Slovakia	Opioids
Slovakia	ATS
Slovakia	ATS
Slovakia	Cannabis-type
Slovakia	Cocaine-type
Slovakia	ATS
Slovakia	ATS
Slovakia	ATS
Slovakia	ATS
Slovakia	ATS
Slovakia	ATS
Slovakia	Cannabis-type
Slovakia	Cannabis-type
Slovakia	Cannabis-type
Slovakia	Cannabis-type
Slovakia	Cannabis-type
Slovakia	Cocaine-type
Slovakia	Hallucinogens
Slovakia	Opioids
Slovakia	Opioids
Slovakia	Substances not under international control
Slovakia	Substances not under international control
Slovakia	Substances not under international control
Slovakia	Substances not under international control
Slovakia	ATS
Slovakia	ATS
Slovakia	ATS
Slovakia	Cannabis-type
Slovakia	Cannabis-type
Slovakia	Cannabis-type
Slovakia	Cocaine-type
Slovakia	Hallucinogens
Slovakia	Opioids
Slovakia	ATS
Slovakia	ATS
Slovakia	ATS
Slovakia	Cannabis-type
Slovakia	Cannabis-type
Slovakia	Cannabis-type
Slovakia	Cocaine-type
Slovakia	Opioids
Slovenia	Cannabis-type
Slovenia	Cannabis-type
Slovenia	Cocaine-type
Slovenia	Opioids
Slovenia	ATS
Slovenia	ATS
Slovenia	ATS
Slovenia	ATS
Slovenia	ATS
Slovenia	ATS
Slovenia	Cannabis-type
Slovenia	Cannabis-type
Slovenia	Cannabis-type
Slovenia	Cannabis-type
Slovenia	Cocaine-type
Slovenia	Cocaine-type
Slovenia	Hallucinogens
Slovenia	Opioids
Slovenia	Opioids
Slovenia	Opioids
Slovenia	Opioids
Slovenia	Sedatives and Tranquillizers
Slovenia	Sedatives and Tranquillizers
Slovenia	ATS
Slovenia	ATS
Slovenia	ATS
Slovenia	ATS
Slovenia	ATS
Slovenia	Cannabis-type
Slovenia	Cannabis-type
Slovenia	Cannabis-type
Slovenia	Cannabis-type
Slovenia	Cocaine-type
Slovenia	Hallucinogens
Slovenia	Opioids
Slovenia	Opioids
Slovenia	Opioids
Slovenia	Sedatives and Tranquillizers
Slovenia	Sedatives and Tranquillizers
Slovenia	Sedatives and Tranquillizers
Slovenia	ATS
Slovenia	ATS
Slovenia	ATS
Slovenia	ATS
Slovenia	ATS
Slovenia	ATS
Slovenia	Cannabis-type
Slovenia	Cannabis-type
Slovenia	Cannabis-type
Slovenia	Cocaine-type
Slovenia	Hallucinogens
Slovenia	Opioids
Slovenia	Sedatives and Tranquillizers
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Hallucinogens
Spain	Hallucinogens
Spain	Hallucinogens
Spain	Hallucinogens
Spain	Hallucinogens
Spain	Hallucinogens
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Sedatives and Tranquillizers
Spain	Sedatives and Tranquillizers
Spain	Sedatives and Tranquillizers
Spain	Sedatives and Tranquillizers
Spain	Sedatives and Tranquillizers
Spain	Solvents and Inhallants
Spain	Substances not under international control
Spain	Substances not under international control
Spain	Substances not under international control
Spain	Substances not under international control
Spain	Substances not under international control
Spain	Substances not under international control
Spain	Substances not under international control
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Hallucinogens
Spain	Hallucinogens
Spain	Hallucinogens
Spain	Non-specified
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Sedatives and Tranquillizers
Spain	Sedatives and Tranquillizers
Spain	Sedatives and Tranquillizers
Spain	Substances not under international control
Spain	Substances not under international control
Spain	Substances not under international control
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Hallucinogens
Spain	Hallucinogens
Spain	Hallucinogens
Spain	Hallucinogens
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Sedatives and Tranquillizers
Spain	Sedatives and Tranquillizers
Spain	Sedatives and Tranquillizers
Spain	Solvents and Inhallants
Spain	Substances not under international control
Spain	Substances not under international control
Spain	Substances not under international control
Spain	Substances not under international control
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Hallucinogens
Spain	Hallucinogens
Spain	Hallucinogens
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Opioids
Spain	Sedatives and Tranquillizers
Spain	Sedatives and Tranquillizers
Spain	Sedatives and Tranquillizers
Spain	Substances not under international control
Spain	Substances not under international control
Spain	Substances not under international control
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	ATS
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cannabis-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Cocaine-type
Spain	Hallucinogens
Spain	Hallucinogens
Spain	Hallucinogens
